8723500,0,-1
8723500,1,9
8724760,2,9
8724874,0,-1
8724987,1,4
8726258,2,4
8726370,0,-1
8726921,1,14
8728145,2,14
8728259,0,-1
8728260,1,2
8729220,2,2
8729333,0,-1
8729333,1,4
8730364,2,4
8730477,0,-1
8730477,1,2
8731462,2,2
8731575,0,-1
8731607,1,11
8732139,2,11
8732250,0,-1
8732620,1,15
8733553,2,15
8733665,0,-1
8733908,1,0
8735134,2,0
8735247,0,-1
8735247,1,4
8736603,2,4
8736717,0,-1
8736813,1,7
8737490,2,7
8737603,0,-1
8737748,1,11
8739266,2,11
8739378,0,-1
8739427,1,14
8740072,2,14
8740185,0,-1
8740539,1,5
8741637,2,5
8741750,0,-1
8742345,1,8
8743556,2,8
8743669,0,-1
8744428,1,12
8745640,2,12
8745752,0,-1
8745946,1,8
8746625,2,8
8746739,0,-1
8746936,1,12
8747790,2,12
8747904,0,-1
8747904,1,5
8748741,2,5
8748853,0,-1
8749161,1,2
8749726,2,2
8749839,0,-1
8750113,1,8
8750709,2,8
8750820,0,-1
8751062,1,2
8752386,2,2
8752499,0,-1
8752643,1,14
8753259,2,14
8753372,0,-1
8753452,1,2
8754275,2,2
8754387,0,-1
8754387,1,4
8755437,2,4
8755550,0,-1
8755550,1,9
8756455,2,9
8756569,0,-1
8756633,1,12
8757619,2,12
8757731,0,-1
8757779,1,14
8759082,2,14
8759194,0,-1
8759730,1,13
8761115,2,13
8761229,0,-1
8761229,1,6
8762352,2,6
8762464,0,-1
8762464,1,1
8763939,2,1
8764052,0,-1
8764052,1,14
8764884,2,14
8764997,0,-1
8765125,1,6
8765879,2,6
8765992,0,-1
8766105,1,2
8766945,2,2
8767058,0,-1
8767058,1,14
8768522,2,14
8768636,0,-1
8768636,1,10
8769776,2,10
8769888,0,-1
8770032,1,5
8770774,2,5
8770887,0,-1
8771742,1,7
8773015,2,7
8773127,0,-1
8773430,1,4
8774680,2,4
8774792,0,-1
8774889,1,2
8776016,2,2
8776129,0,-1
8776129,1,14
8777355,2,14
8777467,0,-1
8777467,1,0
8778445,2,0
8778557,0,-1
8778637,1,12
8779462,2,12
8779574,0,-1
8779720,1,0
8780638,2,0
8780750,0,-1
8780862,1,1
8781505,2,1
8781617,0,-1
8781617,1,7
8783020,2,7
8783133,0,-1
8783696,1,2
8784594,2,2
8784705,0,-1
8784754,1,1
8786189,2,1
8786303,0,-1
8786303,1,12
8787425,2,12
8787537,0,-1
8787537,1,0
8788473,2,0
