8723375,0,-1
8723375,1,2
8724656,2,2
8724770,0,-1
8725140,1,7
8725768,2,7
8725882,0,-1
8726091,1,2
8727169,2,2
8727282,0,-1
8727282,1,5
8728366,2,5
8728481,0,-1
8728481,1,7
8729761,2,7
8729873,0,-1
8729874,1,8
8730762,2,8
8730874,0,-1
8730939,1,15
8732036,2,15
8732148,0,-1
8732148,1,1
8733627,2,1
8733738,0,-1
8734125,1,9
8735483,2,9
8735597,0,-1
8735774,1,11
8736484,2,11
8736596,0,-1
8736871,1,2
8738353,2,2
8738466,0,-1
8738466,1,13
8739777,2,13
8739889,0,-1
8739889,1,12
8740807,2,12
8740920,0,-1
8741033,1,6
8741695,2,6
8741807,0,-1
8742144,1,4
8742727,2,4
8742839,0,-1
8742855,1,5
8743984,2,5
8744097,0,-1
8744308,1,3
8745633,2,3
8745746,0,-1
8746184,1,3
8747592,2,3
8747704,0,-1
8747704,1,4
8748414,2,4
8748525,0,-1
8748670,1,11
8749379,2,11
8749491,0,-1
8749491,1,1
8750090,2,1
8750203,0,-1
8751040,1,13
8752443,2,13
8752556,0,-1
8752815,1,3
8753606,2,3
8753718,0,-1
8753784,1,13
8755122,2,13
8755235,0,-1
8755301,1,5
8756352,2,5
8756465,0,-1
8756465,1,10
8757548,2,10
8757660,0,-1
8757660,1,2
8758851,2,2
8758963,0,-1
8759059,1,10
8759916,2,10
8760028,0,-1
8760028,1,5
8760866,2,5
8760980,0,-1
8760980,1,7
8762010,2,7
8762121,0,-1
8762441,1,9
8763323,2,9
8763435,0,-1
8763435,1,11
8764542,2,11
8764653,0,-1
8764702,1,10
8765567,2,10
8765680,0,-1
8765857,1,15
8767051,2,15
8767165,0,-1
8767600,1,7
8768516,2,7
8768629,0,-1
8768677,1,9
8769945,2,9
8770058,0,-1
8770238,1,1
8771687,2,1
8771799,0,-1
8772023,1,12
8773280,2,12
8773391,0,-1
8773567,1,15
8774562,2,15
8774673,0,-1
8775366,1,0
8776479,2,0
8776591,0,-1
8777123,1,9
8777862,2,9
8777974,0,-1
8777974,1,14
8778889,2,14
8779002,0,-1
8779115,1,1
8779648,2,1
8779761,0,-1
8779761,1,14
8781257,2,14
8781369,0,-1
8781369,1,0
8782221,2,0
8782333,0,-1
8782365,1,15
8783400,2,15
8783512,0,-1
8783995,1,13
8784508,2,13
8784619,0,-1
8784699,1,15
8785411,2,15
8785523,0,-1
8785603,1,2
8786792,2,2
8786904,0,-1
8786904,1,5
8787773,2,5
