8723046,0,-1
8724656,1,2
8726091,2,2
8726203,0,-1
8726251,1,4
8727121,2,4
8727233,0,-1
8727768,1,0
8728284,2,0
8728399,0,-1
8728481,1,9
8729536,2,9
8729649,0,-1
8729905,1,3
8730486,2,3
8730600,0,-1
8730600,1,11
8731584,2,11
8731697,0,-1
8732147,1,10
8733353,2,10
8733467,0,-1
8733467,1,13
8734221,2,13
8734334,0,-1
8734463,1,8
8735773,2,8
8735887,0,-1
8736177,1,6
8736774,2,6
8736887,0,-1
8736952,1,15
8738111,2,15
8738222,0,-1
8738676,1,4
8739291,2,4
8739403,0,-1
8739777,1,13
8740951,2,13
8741065,0,-1
8741711,1,7
8743211,2,7
8743323,0,-1
8743451,1,12
8744421,2,12
8744533,0,-1
8744826,1,11
8745569,2,11
8745682,0,-1
8746216,1,4
8747671,2,4
8747783,0,-1
8747913,1,2
8749153,2,2
8749266,0,-1
8749459,1,14
8750525,2,14
8750637,0,-1
8750637,1,4
8751650,2,4
8751763,0,-1
8752395,1,2
8753445,2,2
8753558,0,-1
8753590,1,11
8754187,2,11
8754299,0,-1
8754299,1,5
8755300,2,5
8755413,0,-1
8755413,1,10
8756449,2,10
8756562,0,-1
8756562,1,2
8757628,2,2
8757740,0,-1
8757740,1,3
8758786,2,3
8758898,0,-1
8758979,1,4
8759932,2,4
8760043,0,-1
8760334,1,15
8761060,2,15
8761173,0,-1
8761719,1,3
8762361,2,3
8762473,0,-1
8762473,1,8
8763611,2,8
8763723,0,-1
8763932,1,1
8764509,2,1
8764621,0,-1
8764701,1,5
8766098,2,5
8766212,0,-1
8766212,1,14
8767051,2,14
8767165,0,-1
8767165,1,12
8767712,2,12
8767825,0,-1
8767873,1,10
8768499,2,10
8768613,0,-1
8768613,1,12
8769304,2,12
8769416,0,-1
8769690,1,1
8770238,2,1
8770350,0,-1
8770510,1,7
8771735,2,7
8771847,0,-1
8771847,1,1
8772653,2,1
8772766,0,-1
8772814,1,4
8773423,2,4
8773534,0,-1
8773744,1,2
8774866,2,2
8774979,0,-1
8774979,1,15
8775574,2,15
8775688,0,-1
8776332,1,4
8777555,2,4
8777667,0,-1
8777862,1,9
8778792,2,9
8778905,0,-1
8779131,1,10
8780262,2,10
8780374,0,-1
8780519,1,11
8781563,2,11
8781674,0,-1
8781787,1,3
8782850,2,3
8782963,0,-1
8783013,1,7
8784123,2,7
8784235,0,-1
8784508,1,4
8786021,2,4
8786133,0,-1
8786150,1,14
8786855,2,14
