8723015,0,-1
8724496,1,3
8725141,2,3
8725254,0,-1
8725769,1,7
8726867,2,7
8726979,0,-1
8726979,1,1
8727526,2,1
8727640,0,-1
8728530,1,1
8729521,2,1
8729634,0,-1
8729747,1,6
8730262,2,6
8730375,0,-1
8730375,1,4
8731407,2,4
8731521,0,-1
8731861,1,7
8732663,2,7
8732775,0,-1
8732889,1,9
8734126,2,9
8734238,0,-1
8734320,1,5
8734936,2,5
8735049,0,-1
8735452,1,3
8736226,2,3
8736340,0,-1
8736550,1,8
8738017,2,8
8738128,0,-1
8738354,1,2
8739470,2,2
8739584,0,-1
8739955,1,7
8740872,2,7
8740985,0,-1
8740985,1,12
8742403,2,12
8742517,0,-1
8742728,1,4
8743953,2,4
8744066,0,-1
8744066,1,10
8745359,2,10
8745473,0,-1
8745522,1,7
8746980,2,7
8747092,0,-1
8747092,1,13
8748399,2,13
8748510,0,-1
8748510,1,4
8749540,2,4
8749655,0,-1
8749704,1,13
8751041,2,13
8751154,0,-1
8752250,1,12
8753430,2,12
8753543,0,-1
8753624,1,3
8754801,2,3
8754913,0,-1
8755124,1,13
8756225,2,13
8756337,0,-1
8756353,1,5
8757645,2,5
8757758,0,-1
8757806,1,0
8758595,2,0
8758708,0,-1
8758852,1,2
8760303,2,2
8760417,0,-1
8761255,1,9
8762443,2,9
8762555,0,-1
8762731,1,14
8764047,2,14
8764160,0,-1
8764366,1,15
8765842,2,15
8765954,0,-1
8766133,1,3
8767085,2,3
8767199,0,-1
8767231,1,4
8768131,2,4
8768245,0,-1
8768389,1,3
8769386,2,3
8769499,0,-1
8769515,1,2
8770785,2,2
8770897,0,-1
8770897,1,13
8772364,2,13
8772477,0,-1
8773010,1,7
8773665,2,7
8773777,0,-1
8773872,1,1
8775077,2,1
8775191,0,-1
8775191,1,6
8775914,2,6
8776027,0,-1
8776415,1,5
8776964,2,5
8777076,0,-1
8777076,1,8
8778070,2,8
8778183,0,-1
8778358,1,7
8779279,2,7
8779393,0,-1
8779425,1,15
8780600,2,15
8780712,0,-1
8780712,1,0
8781242,2,0
8781355,0,-1
8781499,1,1
8782013,2,1
8782125,0,-1
8782415,1,5
8783642,2,5
8783755,0,-1
8783755,1,3
8784862,2,3
8784976,0,-1
8785057,1,12
8786200,2,12
8786315,0,-1
8786315,1,3
8787274,2,3
8787388,0,-1
8787388,1,9
8787920,2,9
8788032,0,-1
8788032,1,15
8789273,2,15
8789386,0,-1
8789386,1,10
8790495,2,10
