8543781,0,-1
8543781,1,9
8544728,2,9
8544840,0,-1
8544840,1,12
8545483,2,12
8545595,0,-1
8545628,1,6
8546464,2,6
8546576,0,-1
8546576,1,12
8547175,2,12
8547287,0,-1
8547481,1,15
8548264,2,15
8548376,0,-1
8548376,1,1
8548971,2,1
8549086,0,-1
8549216,1,14
8550425,2,14
8550537,0,-1
8550537,1,12
8551228,2,12
8551339,0,-1
8551469,1,4
8552257,2,4
8552370,0,-1
8552370,1,12
8553129,2,12
8553241,0,-1
8553274,1,14
8553789,2,14
8553902,0,-1
8554047,1,15
8555273,2,15
8555387,0,-1
8555452,1,4
8556963,2,4
8557076,0,-1
8557351,1,8
8558256,2,8
8558370,0,-1
8558771,1,13
8559704,2,13
