8543281,0,-1
8545139,1,4
8545717,2,4
8545830,0,-1
8545830,1,13
8546363,2,13
8546474,0,-1
8546971,1,3
8547683,2,3
8547795,0,-1
8547860,1,14
8549209,2,14
8549321,0,-1
8549773,1,8
8550835,2,8
8550947,0,-1
8550980,1,2
8551979,2,2
8552091,0,-1
8552234,1,14
8553267,2,14
8553379,0,-1
8553427,1,8
8553961,2,8
8554073,0,-1
8554073,1,14
8554976,2,14
8555089,0,-1
8555105,1,11
8555720,2,11
8555834,0,-1
8555834,1,6
8557183,2,6
8557297,0,-1
8557297,1,13
8558766,2,13
8558877,0,-1
8558877,1,2
8559537,2,2
8559649,0,-1
8559714,1,15
8560941,2,15
8561053,0,-1
8561778,1,1
8562505,2,1
