8543734,0,-1
8543734,1,4
8545142,2,4
8545254,0,-1
8545785,1,1
8546430,2,1
8546541,0,-1
8546620,1,11
8547462,2,11
8547574,0,-1
8547686,1,9
8548807,2,9
8548920,0,-1
8548920,1,8
8549776,2,8
8549890,0,-1
8550052,1,9
8551466,2,9
8551579,0,-1
8551644,1,11
8552593,2,11
8552705,0,-1
8552802,1,3
8553687,2,3
8553802,0,-1
8554350,1,3
8555108,2,3
8555221,0,-1
8555221,1,2
8556061,2,2
8556174,0,-1
8556239,1,13
8557024,2,13
8557137,0,-1
8557429,1,12
8558106,2,12
8558221,0,-1
8558864,1,15
8559717,2,15
8559830,0,-1
8559830,1,6
8560428,2,6
8560540,0,-1
8560896,1,1
8561781,2,1
